DATE,AQI,CO,NO,NO2,O3,SO2,PM_5,PM10,NH3
1609502400,5,1401.9,0.12,32.56,237.47,47.68,331.81,374.18,3.67
1609506000,5,1361.85,0.01,39.07,160.22,41.96,283.16,322.85,5.32
1609509600,5,1668.93,0,56.21,105.86,45.3,280.09,328.52,12.03
1609513200,5,2189.64,0,74.71,70.1,55.79,304.67,367.76,20.77
1609516800,5,3044.13,0.01,104.19,36.12,75.34,361.08,441.67,30.91
1609520400,5,3898.62,0.31,130.24,14.48,92.51,424.16,514.93,36.99
1609524000,5,4272.46,0.82,134.35,8.58,98.23,453.4,543.19,34.45
1609527600,5,4432.68,2.93,130.24,3.93,91.55,464.58,552.56,29.13
1609531200,5,4379.27,7.26,120.64,0.31,77.25,460.5,548.54,23.56
1609534800,5,3952.03,7.71,102.82,0.21,62.94,429.25,510.75,18.75
1609538400,5,3337.86,5.76,86.37,0.56,53.88,385.03,457.19,15.96
1609542000,5,2750.4,3.58,72.66,0.93,49.11,344.96,406.39,14.57
1609545600,5,2403.26,2.74,63.75,1.43,49.11,320.03,371.22,13.81
1609549200,5,1949.31,0.28,56.89,12.16,55.31,293.07,329.73,11.27
1609552800,5,2029.42,1.01,64.43,8.58,68.67,299.13,334.32,14.82
1609556400,5,2136.23,4.41,74.03,5.99,80.11,309.89,346.43,16.47
1609560000,5,2056.12,7.82,80.2,20.74,98.23,314.14,348.85,14.31
1609563600,5,2162.93,12.41,87.05,36.48,109.67,333,371.6,15.96
1609567200,5,2109.53,12.63,89.11,58.65,110.63,344.23,387.29,15.96
1609570800,5,1735.69,8.27,74.03,90.84,89.65,326.86,371.29,10.89
1609574400,5,1388.55,3.97,52.09,118.73,61.04,291.51,336.39,6.4
1609578000,5,1228.33,2.07,40.44,130.18,47.21,272.17,315.76,4.24
1609581600,5,1121.52,1.2,30.85,135.9,39.1,261.59,300.81,2.34
1609585200,5,1094.82,0.88,28.45,135.9,37.19,252.26,286.33,1.73
1609588800,5,1001.36,0.38,29.82,127.32,34.33,218.29,248.01,2
1609592400,5,934.6,0.02,30.16,118.73,30.99,185.4,212.84,2.85
1609596000,5,947.95,0,29.13,110.15,30.52,170.12,197.94,4.81
1609599600,5,934.6,0,27.08,107.29,30.99,160.64,188.78,5.95
1609603200,5,1014.71,0,29.47,101.57,34.33,163.23,192.84,8.23
1609606800,5,1188.28,0,34.27,92.98,36.72,173.16,206.91,11.91
1609610400,5,1228.33,0,35.3,86.55,36.24,174.99,209.51,12.79
1609614000,5,1094.82,0,33.24,82.97,32.9,166.79,197.47,10.26
1609617600,5,1041.41,0,32.56,76.53,33.85,166.56,193.39,8.87
1609621200,5,1108.17,0,33.93,67.95,37.67,174.01,199.35,9.25
1609624800,5,1148.22,0,34.27,60.8,40.05,178.22,202.78,9.63
1609628400,5,1108.17,0,32.56,57.22,40.53,177.01,200.13,9.12
1609632000,5,1054.76,0,32.22,56.51,42.44,176.5,197.71,8.23
1609635600,5,1068.12,0,34.96,55.08,49.11,182.2,202.21,7.41
1609639200,5,1308.44,0,46.61,42.92,61.99,206.27,229.54,10.64
1609642800,5,1682.28,1.47,66.49,27.18,81.06,239.47,267.65,15.2
1609646400,5,1949.31,9.84,74.03,28.61,105.86,271.05,302.22,16.97
1609650000,5,2029.42,16.09,76.08,43.99,123.98,293.93,326.91,16.72
1609653600,5,1895.9,14.19,73.34,72.24,127.79,305.02,338.9,14.31
1609657200,5,1468.66,7.82,53.47,115.87,93.46,273.47,305.72,8.74
1609660800,5,1081.47,3.55,32.9,160.22,61.99,226.82,256.3,5.13
1609664400,5,894.55,2.1,25.36,188.83,50.55,197.04,225.06,4.02
1609668000,5,787.74,1.44,22.28,200.27,44.82,173.85,201.02,3.04
1609671600,5,734.33,0.89,21.42,188.83,40.53,156.33,182.29,2.41
1609675200,5,694.28,0.31,21.08,173.09,34.81,139.88,164.07,2.47
1609678800,5,694.28,0.02,20.74,151.63,30.04,126.12,149.14,3.17
1609682400,5,734.33,0,21.25,134.47,28.37,121.43,145.27,4.31
1609686000,5,787.74,0,21.94,127.32,29.8,122.26,147.45,5.64
1609689600,5,947.95,0,27.42,117.3,35.76,132.91,161.09,8.87
1609693200,5,1228.33,0,37.01,101.57,45.3,151.24,183.67,13.81
1609696800,5,1468.66,0,45.93,86.55,57.7,169.35,203.4,16.97
1609700400,5,1642.23,0,53.47,71.53,65.8,185.38,220.14,17.48
1609704000,5,1842.5,0,59.63,55.08,68.67,200.45,238.19,19.76
1609707600,5,1949.31,0,61.69,42.92,74.39,212.53,252.85,22.04
1609711200,5,2029.42,0,61.69,33.98,78.2,218.68,258.01,22.29
1609714800,5,2002.72,0,60.32,30.76,81.06,221.2,256.29,19.76
1609718400,5,1815.8,0,61.01,30.4,88.69,218.3,247.34,14.82
1609722000,5,1602.17,0,67.17,30.76,99.18,219.98,245.41,10.77
1609725600,5,1949.31,0.22,89.11,18.24,118.26,255.28,285.2,16.47
1609729200,5,2536.77,8.72,115.16,6.17,154.5,307.44,344.58,25.59
1609732800,5,2670.29,21.01,123.38,20.56,194.55,334.83,372.96,24.83
1609736400,5,2723.69,27.94,132.98,42.2,225.07,365.76,406.43,23.56
1609740000,5,2670.29,27.27,138.46,71.53,234.6,391.06,434.85,21.28
1609743600,5,2002.72,16.32,109.67,117.3,175.48,358.14,400.75,11.78
1609747200,5,1335.14,7.71,68.55,157.36,109.67,290.38,327.62,5.51
1609750800,5,1041.41,3.8,43.87,183.11,76.29,242.28,275.77,3.74
1609754400,5,907.9,1.79,29.13,200.27,55.31,212.96,244.33,3.14
1609758000,5,921.25,0.87,25.71,205.99,47.68,208.51,238.95,3.04
1609761600,5,974.66,0.28,29.13,194.55,48.16,214.97,244.05,2.63
1609765200,5,1041.41,0.01,31.87,175.95,47.68,220.28,248.88,3.14
1609768800,5,1081.47,0,30.85,155.93,43.39,219.31,249.17,5.07
1609772400,5,1108.17,0,29.82,141.62,42.44,211.84,243.64,6.97
1609776000,5,1148.22,0,31.53,134.47,47.68,212.82,245.19,7.92
1609779600,5,1161.58,0,32.22,130.18,52.45,212.97,245.28,8.36
1609783200,5,1108.17,0,30.5,131.61,52.93,207.34,237.68,7.03
1609786800,5,961.3,0,27.42,135.9,51.5,194.64,218.97,4.43
1609790400,5,921.25,0,28.79,134.47,56.74,194.01,213.63,3.42
1609794000,5,974.66,0,33.59,128.75,70.57,201.64,219.02,3.36
1609797600,5,1068.12,0,38.04,118.73,86.78,213.39,230.45,3.39
1609801200,5,1174.93,0,43.87,104.43,103.95,228.28,246.41,3.39
1609804800,5,1308.44,0,54.84,86.55,123.98,247.69,266.46,2.82
1609808400,5,1482.01,0,70.6,65.8,139.24,269.24,288.78,2.88
1609812000,5,1762.39,0,90.48,48.64,152.59,298.87,321.64,5.76
1609815600,5,2056.12,1.34,106.93,41.84,165.94,325.25,352.37,9.37
1609819200,5,2136.23,7.6,108.3,60.08,177.38,333.68,361.9,8.49
1609822800,5,2082.82,11.62,102.82,85.83,179.29,346.9,377.18,7.28
1609826400,5,1976.01,10.39,89.11,120.16,169.75,353.54,386.05,7.35
1609830000,5,1575.47,6.2,60.32,164.51,127.79,313.67,344.7,4.37
1609833600,5,1201.63,2.91,33.24,197.41,76.29,257.21,286.14,3.26
1609837200,5,1054.76,1.79,23.99,208.86,53.88,228.23,256.73,3.36
1609840800,5,961.3,1.24,21.59,211.72,50.55,216.79,244.64,2.31
1609844400,5,947.95,0.85,24.33,203.13,53.41,211.53,238.24,1.82
1609848000,5,934.6,0.3,26.73,188.83,51.02,200.15,226.3,1.87
1609851600,5,947.95,0.02,28.1,164.51,45.3,183.74,209.72,2.98
1609855200,5,988.01,0,28.45,144.48,42.44,177.18,204.34,5.19
1609858800,5,1054.76,0,28.45,138.76,43.87,182.4,211.21,6.97
1609862400,5,1174.93,0,32.22,134.47,51.5,197.1,227.4,9.12
1609866000,5,1321.79,0,37.36,127.32,60.08,214.37,245.93,11.78
1609869600,5,1415.25,0,41.13,117.3,67.71,224.33,255.59,12.92
1609873200,5,1321.79,0,40.44,105.86,72.48,216.09,243.46,10.26
1609876800,5,1201.63,0,37.36,94.41,79.16,205.52,228.4,7.6
1609880400,5,1148.22,0,34.96,82.97,86.78,199.84,220.15,6.84
1609884000,5,1094.82,0,32.56,75.82,85.83,190.82,209.48,7.35
1609887600,5,1041.41,0,30.85,73.67,75.34,179.81,197.28,8.61
1609891200,5,1014.71,0,30.85,73.67,68.67,173.46,190.03,9.75
1609894800,5,1041.41,0,33.59,68.67,68.67,172.38,189.17,11.53
1609898400,5,1241.68,0,43.53,56.51,73.43,183.36,203.49,16.09
1609902000,5,1495.36,0.35,58.26,40.41,81.06,197.7,222.97,20.77
1609905600,5,1655.58,3.91,66.49,33.62,95.37,207.73,236.04,22.8
1609909200,5,1668.93,9.5,65.12,40.05,110.63,212,241.39,22.55
1609912800,5,1575.47,12.96,61.01,57.94,119.21,209.82,238.44,20.01
1609916400,5,1361.85,11.06,50.04,92.98,103,200.35,227.22,14.69
1609920000,5,1174.93,5.98,37.7,128.75,69.62,191.31,217.26,10.77
1609923600,5,1068.12,3.33,29.47,161.65,49.59,182.6,208.26,8.61
1609927200,5,1001.36,2.07,25.02,181.68,41.01,178.16,205.18,6.71
1609930800,5,1014.71,1.82,31.19,178.81,48.64,180.65,208.86,5.51
1609934400,5,1068.12,1.36,45.93,153.07,62.94,181.94,210.7,4.69
1609938000,5,1134.87,0.06,54.84,130.18,66.76,179.98,209.29,5.38
1609941600,5,1188.28,0,50.04,127.32,64.85,182.01,212.97,7.41
1609945200,5,1228.33,0,45.24,124.45,66.76,183.79,216.77,9.37
1609948800,5,1321.79,0,45.24,113.01,72.48,188.85,222.42,11.53
1609952400,5,1482.01,0,48.67,97.28,79.16,200.17,234.09,14.31
1609956000,5,1575.47,0,51.41,82.97,85.83,205.74,238.63,15.33
1609959600,5,1468.66,0,48.67,73.67,83.92,196.09,224.79,12.79
1609963200,5,1388.55,0,44.55,67.95,75.34,189.54,214.72,12.03
1609966800,5,1415.25,0,41.13,62.23,67.71,187.22,210.74,13.81
1609970400,5,1415.25,0,39.07,55.79,60.08,180.92,204.19,15.58
1609974000,5,1401.9,0,38.39,50.07,54.36,174.62,197.61,16.47
1609977600,5,1415.25,0,40.44,43.27,54.84,173.31,196.19,16.21
1609981200,5,1508.71,0,47.98,32.9,61.04,179.86,203.73,17.23
1609984800,5,1949.31,0.75,68.55,12.7,74.39,207.78,238.52,24.32
1609988400,5,2696.99,15.65,87.05,1.35,95.37,253.15,294.96,35.47
1609992000,5,3471.37,41.13,95.96,4.38,117.3,299.19,351.6,45.09
1609995600,5,4005.43,55.43,108.3,9.66,137.33,334.81,395.98,52.69
1609999200,5,4058.84,47.39,128.87,22.17,154.5,355.1,422.75,54.72
1610002800,5,3257.75,23.69,126.12,56.51,139.24,325.9,392.67,41.54
1610006400,5,2323.15,11.06,93.22,110.15,104.9,277.68,338.9,26.09
1610010000,5,1815.8,6.15,66.49,158.79,79.16,248.88,304.07,18.49
1610013600,5,1468.66,3.35,47.3,185.97,54.36,222.57,270.83,13.3
1610017200,5,1321.79,1.72,39.41,185.97,39.58,215.96,259.27,10.01
1610020800,5,1348.5,0.6,41.13,180.24,36.24,231.64,272.31,7.73
1610024400,5,1468.66,0.03,46.61,158.79,40.05,248.6,288.27,7.66
1610028000,5,1682.28,0,54.15,127.32,45.3,263.34,308.93,10.51
1610031600,5,1842.5,0,57.58,104.43,49.59,265.17,319.52,13.93
1610035200,5,2056.12,0,62.38,82.97,55.79,274.47,337.64,17.48
1610038800,5,2216.34,0,65.8,66.52,58.17,279.69,348.39,19.51
1610042400,5,2162.93,0,63.75,57.22,53.88,266.83,335.41,17.48
1610046000,5,1789.09,0,52.09,57.22,43.87,230.58,288.42,11.15
1610049600,5,1535.42,0,45.24,53.64,40.53,213.27,259.48,7.98
1610053200,5,1548.77,0,45.24,42.56,44.35,217.86,256.13,7.85
1610056800,5,1655.58,0,48.67,30.4,48.16,228.9,261.9,8.87
1610060400,5,1922.61,0.07,56.89,18.06,55.31,246.34,279.81,11.91
1610064000,5,2403.26,1.13,73.34,5.99,72.48,286.03,322.43,16.47
1610067600,5,3177.64,9.5,91.85,0.23,97.28,350.29,391.46,22.8
1610071200,5,4165.65,35.32,101.45,0,123.98,424.15,473.56,31.92
1610074800,5,4272.46,61.69,97.33,0.43,139.24,418.09,467.61,28.12
1610078400,5,3017.43,63.48,90.48,3.09,175.48,294.86,325.74,16.09
1610082000,5,2616.88,59.01,83.63,7.51,167.85,227.77,256.66,17.48
1610085600,5,2296.45,43.81,89.11,17.17,164.03,191.13,218.79,16.97
1610089200,5,1842.5,26.15,91.85,39.7,146.87,165.61,192.86,13.3
1610092800,5,1588.82,16.09,87.05,67.23,123.98,149.97,177.56,11.4
1610096400,5,1588.82,11.18,84.31,92.98,111.58,156.45,185.72,11.91
1610100000,5,1468.66,6.93,72.66,114.44,89.65,147.48,178.42,11.4
1610103600,5,1335.14,3.8,60.32,114.44,61.04,126.81,160.12,11.4
1610107200,5,1295.09,1.51,59.63,103,45.78,123.21,158.46,11.15
1610110800,5,1441.96,0.1,66.49,89.41,45.3,148.23,185.86,11.15
1610114400,5,1668.93,0,69.23,76.53,51.02,186.71,228.55,12.03
1610118000,5,1815.8,0,68.55,64.37,55.31,211.36,259.24,12.92
1610121600,5,1949.31,0,71.97,51.5,59.61,221.47,270.23,14.69
1610125200,5,2029.42,0,69.92,46.49,61.99,227.74,272.69,15.07
1610128800,5,1895.9,0,61.01,48.64,57.7,222.6,259.55,12.41
1610132400,5,1468.66,0,47.98,55.79,51.98,187.62,211.21,6.78
1610136000,5,1361.85,0,42.84,56.51,54.84,183.39,199.94,4.05
1610139600,5,1375.2,0,39.07,52.93,57.22,185.81,199.42,3.36
1610143200,5,1241.68,0,34.96,45.06,53.41,156.26,166.78,4.12
1610146800,5,1121.52,0,32.56,36.84,48.64,122.43,131.09,5.26
1610150400,5,1068.12,0.01,32.9,28.25,47.21,100.71,108.67,6.08
1610154000,5,1081.47,0.06,35.99,19.31,48.64,89.44,97.99,7.16
1610157600,5,1295.09,1.44,45.93,6.17,55.79,94.18,106.96,11.53
1610161200,5,1668.93,12.85,51.41,1.9,67.71,109.6,129.17,17.23
1610164800,5,2243.04,34.42,53.47,6.53,79.16,135.54,164.24,24.57
1610168400,5,2857.21,47.39,66.49,13.77,87.74,171.99,210.32,32.42
1610172000,5,3204.35,38.89,93.22,36.48,94.41,210.18,253.77,35.97
1610175600,5,3417.97,22.58,120.64,90.84,100.14,272.73,320.29,33.95
1610179200,5,2964.02,12.52,111.04,153.07,93.46,305.88,352.62,22.29
1610182800,5,1949.31,6.65,71.97,183.11,72.48,254.96,294.55,10.89
1610186400,5,1094.82,2.65,32.9,181.68,40.53,171.25,202.77,5.19
1610190000,5,947.95,1.38,24.68,177.38,26.23,151.66,180.51,5.19
1610193600,5,1054.76,0.68,30.85,173.09,25.99,163.02,191.28,5.64
1610197200,5,1214.98,0.05,39.41,154.5,31.95,177.67,206.58,6.46
1610200800,5,1321.79,0,41.81,134.47,37.19,185.41,216.6,7.79
1610204400,5,1388.55,0,41.47,120.16,40.53,189.5,224.43,9.12
1610208000,5,1642.23,0,47.3,105.86,47.68,211.22,250.35,12.67
1610211600,5,2109.53,0,58.95,86.55,59.13,251.56,296.25,17.73
1610215200,5,2429.96,0,66.49,69.38,66.76,280.62,328.07,19.51
1610218800,5,2403.26,0,65.8,57.94,64.85,277.16,320.44,15.83
1610222400,5,2243.04,0,60.32,50.07,60.08,261.2,298.91,12.92
1610226000,5,2136.23,0,55.52,42.56,56.27,245.22,278.71,12.54
1610229600,5,1976.01,0,51.41,33.98,52.93,224.74,254.02,12.79
1610233200,5,1789.09,0.01,47.3,25.03,48.64,195.08,219.65,12.03
1610236800,5,1575.47,0.07,45.93,15.56,45.3,162.95,182.34,10.51
1610240400,5,1428.6,0.51,47.3,7.78,44.82,136.73,152.18,9.63
1610244000,5,1642.23,4.36,56.21,1.57,53.41,138.77,157.1,14.19
1610247600,5,2082.82,16.76,64.43,3.98,69.62,158,181.95,20.27
1610251200,5,2616.88,31.29,74.71,16.27,82.97,186.31,217.28,27.11
1610254800,5,3311.16,32.63,102.82,31.47,93.46,235.65,276.53,34.96
1610258400,5,3845.22,24.81,135.72,57.22,103.95,297.5,348.84,38
1610262000,5,3845.22,16.54,148.06,94.41,104.9,337.87,398.24,33.44
1610265600,5,3231.05,11.85,126.12,138.76,93.46,327.29,393.71,25.33
1610269200,5,2429.96,7.82,91.85,168.8,78.2,280.94,347.26,19
1610272800,5,1602.17,4.36,56.21,165.94,54.36,199.64,259.25,13.17
1610276400,5,1214.98,2.71,42.5,135.9,35.76,144.08,193.83,11.02
1610280000,5,1108.17,1.33,43.87,101.57,27.18,122.49,163.89,10.13
1610283600,5,1148.22,0.08,45.93,85.83,27.18,129.15,162.12,9.5
1610287200,5,1375.2,0,50.72,77.25,32.42,159.96,192.89,11.15
1610290800,5,1548.77,0,52.78,72.96,37.19,185.66,220.87,12.41
1610294400,5,1842.5,0,60.32,62.94,46.25,209.6,248.02,15.33
1610298000,5,2323.15,0,71.97,48.64,59.13,243.68,286.74,19.51
1610301600,5,2616.88,0,75.4,35.41,62.94,256.37,301.71,20.52
1610305200,5,2429.96,0.01,69.92,24.68,52.45,217.15,258.31,16.72
1610308800,5,2216.34,0.26,67.17,12.7,47.68,178.79,216.29,15.2
1610312400,5,2109.53,1.72,64.43,3.49,50.55,154.77,189.99,16.72
1610316000,5,2109.53,5.36,61.01,0.39,55.79,144.75,179.57,18.75
1610319600,5,2056.12,7.71,56.21,0.1,57.22,135.46,168.86,17.99
1610323200,5,1869.2,7.49,52.09,0.23,55.31,121.66,151.73,15.58
1610326800,5,1508.71,3.13,51.41,1.68,55.31,100.4,124.07,13.17
1610330400,5,1922.61,14.53,54.15,0.07,65.8,125.03,155.25,20.77
1610334000,5,2803.8,42.02,58.95,1.45,84.88,174.94,216.66,32.42
1610337600,5,4486.08,90.3,71.29,5.81,108.72,276.48,338.77,52.18
1610341200,5,6195.07,102.82,131.61,18.24,133.51,413.26,497.1,70.93
1610344800,5,7370,54.99,235.8,81.54,156.4,594.66,699.21,78.02
1610348400,5,6835.94,20.79,238.54,220.3,148.77,727.23,845.02,60.29
1610352000,5,4859.92,9.72,157.65,300.41,104.9,655.58,768.67,34.96
1610355600,5,2964.02,5.31,86.37,274.66,68.67,439.18,536.34,21.03
1610359200,5,1428.6,2.63,39.07,205.99,38.62,224.93,295.91,11.27
1610362800,5,1134.87,2.1,35.3,157.36,28.13,168.71,224.28,10.64
1610366400,5,1174.93,1.17,43.53,121.59,25.51,167.33,216.39,10.89
1610370000,5,1335.14,0.09,52.09,104.43,28.61,189.67,237.31,12.16
1610373600,5,1522.06,0,52.09,105.86,34.33,224.77,275.64,13.55
1610377200,5,1628.88,0,49.35,104.43,40.53,252.54,306.62,13.3
1610380800,5,1762.39,0,52.78,87.26,51.98,273.93,326.96,13.3
1610384400,5,1895.9,0,57.58,70.1,61.99,285.5,336.57,14.06
1610388000,5,1895.9,0,57.58,59.37,71.53,287.08,334.83,11.78
1610391600,5,1735.69,0,55.52,50.07,75.34,271.19,311.49,8.11
1610395200,5,1735.69,0,56.89,38.62,73.43,266.75,302.42,7.85
1610398800,5,1949.31,0,58.26,30.76,70.57,283.16,317.88,9.5
1610402400,5,2002.72,0,54.84,26.46,64.85,288.23,322.01,11.15
1610406000,5,1922.61,0.02,50.72,20.39,57.22,272.89,304.36,12.03
1610409600,5,1789.09,0.33,50.72,10.73,53.41,248.38,277.1,12.41
1610413200,5,1762.39,3.41,52.78,1.72,53.88,222,249.6,13.81
1610416800,5,2189.64,18.33,54.15,0.01,61.99,223.06,257.95,21.28
1610420400,5,2937.32,44.26,57.58,1.11,75.34,243.28,289.92,31.41
1610424000,5,3738.4,70.63,67.17,6.35,86.78,272.61,330.98,41.54
1610427600,5,4539.49,70.63,104.19,20.21,102.04,320.25,390.4,52.69
1610431200,5,5126.95,42.02,163.14,70.81,118.26,403.25,484.77,58.26
1610434800,5,5020.14,19,174.11,177.38,122.07,496.75,588.73,50.66
1610438400,5,3738.4,9.05,119.27,251.77,96.32,463.9,555.85,31.92
1610442000,5,2269.75,5.31,66.49,223.16,61.04,313.03,391.74,19.25
1610445600,5,1388.55,2.88,41.81,147.34,33.38,196.61,253.72,12.79
1610449200,5,1241.68,1.98,37.7,128.75,25.99,185.09,229.93,10.26
1610452800,5,1241.68,0.88,40.78,140.19,25.99,201.9,242.37,8.49
1610456400,5,1281.74,0.06,45.93,134.47,33.85,220.54,257.22,6.33
1610460000,5,1428.6,0,55.52,111.58,50.07,238.74,276.17,6.08
1610463600,5,1495.36,0,52.78,110.15,63.9,246.37,284.12,6.9
1610467200,5,1588.82,0,50.72,108.72,80.11,257.52,290.37,8.11
1610470800,5,1815.8,0,53.47,90.12,83.92,261.1,293.97,14.31
1610474400,5,1815.8,0,50.72,75.1,72.48,239.04,271.24,19.25
1610478000,5,1522.06,0,44.55,63.66,56.74,201.79,228.47,17.48
1610481600,5,1228.33,0,37.01,55.08,47.21,171.65,192.3,14.82
1610485200,5,1081.47,0,32.56,44.7,43.39,152.38,169.77,14.31
1610488800,5,1041.41,0,32.9,33.62,42.92,138.72,155.22,14.57
1610492400,5,1041.41,0.01,35.3,24.32,43.87,129.51,146.51,15.33
1610496000,5,1068.12,0.09,38.73,16.27,46.25,125.72,143.44,15.96
1610499600,5,1174.93,0.49,43.87,9.3,49.59,128.88,148.24,17.48
1610503200,5,1615.52,5.87,56.21,1.45,61.99,155.57,181.7,25.08
1610506800,5,2323.15,23.92,68.55,2.19,81.06,199.27,235.93,35.47
1610510400,5,2803.8,40.68,76.77,16.27,97.28,235.42,279.1,41.54
1610514000,5,3017.43,37.1,94.59,34.69,112.53,268.33,316.67,43.57
1610517600,5,2990.72,23.92,108.3,76.53,127.79,304.93,356.51,42.05
1610521200,5,2643.59,12.41,95.96,141.62,117.3,330.04,386.79,33.44
1610524800,5,2056.12,6.37,63.75,185.97,73.43,305.46,365.03,22.29
1610528400,5,1602.17,4.08,43.53,183.11,43.87,250.67,303.76,15.83
1610532000,5,1268.39,3.02,32.56,158.79,27.66,199.01,243.78,12.16
1610535600,5,1134.87,2.26,30.5,141.62,22.89,174.7,212.14,10.64
1610539200,5,1054.76,1.16,32.56,133.04,22.41,164.43,196.47,9.37
1610542800,5,1041.41,0.09,33.59,133.04,25.99,157.49,185.16,8.99
1610546400,5,1161.58,0,35.99,130.18,32.9,165.23,195.71,11.4
1610550000,5,1295.09,0,39.41,118.73,41.49,180.45,215.9,13.05
1610553600,5,1588.82,0,46.61,101.57,53.41,212.67,253.13,16.47
1610557200,5,1976.01,0,57.58,83.69,65.8,264.96,311.41,20.52
1610560800,5,2269.75,0,67.17,61.51,80.11,311.12,360.62,21.03
1610564400,5,2269.75,0,69.92,42.92,88.69,322.09,366.92,15.58
1610568000,5,2029.42,0,64.43,32.54,88.69,298.83,335.72,11.15
1610571600,5,1789.09,0,54.15,31.47,80.11,272.58,302.68,9.25
1610575200,5,1668.93,0,45.24,34.33,69.62,252.2,278.33,8.99
1610578800,5,1708.98,0,43.53,33.98,61.99,246.52,271.75,10.77
1610582400,5,1762.39,0,45.93,30.4,58.65,242.51,266.65,13.17
1610586000,5,1735.69,0.03,50.72,22.53,56.74,220.65,243.2,16.21
1610589600,5,2029.42,2.96,66.49,5.68,63.9,207.9,234.69,24.57
1610593200,5,2670.29,26.6,73.34,2.55,78.2,217.38,253.57,35.47
1610596800,5,3738.4,64.37,81.57,9.74,95.37,265.24,317.4,49.14
1610600400,5,5126.95,76,128.87,24.68,127.79,370.52,446.07,71.94
1610604000,5,5928.04,43.81,194.67,85.12,158.31,510.3,610.07,83.09
1610607600,5,4112.24,15.87,141.2,177.38,125.89,445.61,543.36,53.7
1610611200,5,1949.31,6.82,61.69,181.68,74.39,244.68,311.59,23.31
1610614800,5,1134.87,4.08,32.9,154.5,41.01,150.36,194.11,12.67
1610618400,5,834.47,2.35,19.36,137.33,23.84,132.37,164.08,7.35
1610622000,5,841.14,1.9,18.85,127.32,19.79,142.56,171.28,6.14
1610625600,5,827.79,1.15,22.62,123.02,19.07,140.07,166.9,5.32
1610629200,5,894.55,0.11,28.1,130.18,24.32,151.72,178.57,5.07
1610632800,5,1068.12,0,33.93,130.18,37.19,188.09,218.28,4.02
1610636400,5,1201.63,0,40.1,113.01,50.55,217.73,253.14,2.79
1610640000,5,1668.93,0,54.15,86.55,57.7,258.32,305.04,7.09
1610643600,5,2376.56,0,76.08,57.22,63.9,300.06,363.37,16.47
1610647200,5,2750.4,0,90.48,37.19,68.67,314.07,385.66,21.28
1610650800,5,2456.67,0,87.05,31.47,64.85,289.15,352.36,16.21
1610654400,5,1789.09,0,66.49,38.62,55.31,243.19,291.94,7.92
1610658000,5,1268.39,0,44.55,52.93,45.78,195.73,231.86,3.45
1610661600,5,827.79,0,27.42,78.68,42.92,142.44,166.84,1.95
1610665200,5,707.63,0,22.28,90.12,38.62,119.36,139.32,2.82
1610668800,5,700.95,0,22.96,95.84,39.1,111.01,128.65,3.61
1610672400,5,787.74,0,28.79,91.55,45.78,114.8,132.22,4.81
1610676000,5,1161.58,0.03,48.67,68.67,63.9,146.08,169.64,9.37
1610679600,5,1789.09,6.26,80.2,41.84,96.32,202.86,235.9,16.47
1610683200,5,2483.37,24.36,101.45,43.99,143.05,281.75,323.83,21.53
1610686800,5,2696.99,28.61,117.9,67.95,169.75,326.92,374.52,20.77
1610690400,5,1842.5,14.31,80.2,113.01,120.16,262.09,308.46,10.89
1610694000,5,921.25,3.74,28.1,155.93,55.31,158.98,197.31,4.05
1610697600,5,767.71,2.1,17.99,168.8,41.01,137.72,167.74,3.39
1610701200,5,767.71,2.07,19.02,171.66,41.01,136.09,160.96,3.64
1610704800,5,747.68,1.93,20.05,165.94,37.19,125.46,149.33,4.24
1610708400,5,794.41,1.9,24.68,157.36,35.76,122.76,148.32,5.51
1610712000,5,867.84,1.37,34.96,141.62,38.15,122.41,149.23,7.54
1610715600,5,1014.71,0.2,47.98,118.73,43.87,128.82,158.14,10.13
1610719200,5,1108.17,0,47.98,105.86,44.35,132.42,166.59,12.54
1610722800,5,1108.17,0,41.13,103,40.05,126.67,165.95,13.81
1610726400,5,1642.23,0,56.21,80.82,44.82,154.73,210.86,22.55
1610730000,5,2590.18,0,85.68,45.42,58.65,212.53,290.59,34.45
1610733600,5,3257.75,0.22,108.3,19.49,68.67,259.05,349.19,41.04
1610737200,5,3257.75,0.63,112.41,9.39,67.71,259.37,344.88,36.48
1610740800,5,2830.51,0.23,95.96,11.09,59.13,233.1,305.58,27.61
1610744400,5,2510.07,0.11,79.51,13.41,52.93,217.77,279.06,22.29
1610748000,5,2056.12,0.02,60.32,21.1,47.68,191.71,240.39,18.75
1610751600,5,1548.77,0,42.84,33.98,39.1,157.82,192.49,13.81
1610755200,5,1228.33,0,33.93,46.49,33.85,135.63,160.5,10.01
1610758800,5,934.6,0,31.53,75.1,40.53,110.88,126.57,7.41
1610762400,5,1161.58,0,44.55,68.67,54.84,128.25,146.05,11.02
1610766000,5,1548.77,1.61,65.8,57.94,73.43,154.17,176.69,16.09
1610769600,5,1922.61,9.84,78.14,62.94,96.32,178.81,205.59,21.03
1610773200,5,2216.34,15.42,86.37,81.54,115.4,205.89,237.4,25.84
1610776800,5,2216.34,13.41,85,120.16,118.26,230.31,266.52,25.59
1610780400,5,1468.66,6.82,54.15,164.51,80.11,185.28,220.46,14.95
1610784000,5,794.41,2.85,24.33,175.95,42.92,118.65,148.84,7.16
1610787600,5,594.14,1.76,15.25,167.37,27.66,92.72,116.9,5.19
